sp_name;aesthe_score
Pomacentrus_alleni;1634.979
Pomacentrus_amboinensis;1600.8989
Pomacentrus_aurifrons;1461.5891
Pomacentrus_auriventris;1619.9537
Pomacentrus_australis;1384.177
Pomacentrus_baenschi;1524.6366
Pomacentrus_bankanensis;1775.6711
Pomacentrus_brachialis;1456.6671
Pomacentrus_burroughi;1546.3813
Pomacentrus_caeruleus;1677.4678
Pomacentrus_callainus;1376.8427
Pomacentrus_chrysurus;1447.2373
Pomacentrus_coelestis;1645.085
Pomacentrus_cuneatus;1538.3411
Pomacentrus_grammorhynchus;1627.2537
Pomacentrus_imitator;1402.4174
Pomacentrus_indicus;1527.3228
Pomacentrus_lepidogenys;1437.2852
Pomacentrus_microspilus;1352.4707
Pomacentrus_milleri;1552.3774
Pomacentrus_moluccensis;1632.0481
Pomacentrus_nagasakiensis;1643.795
Pomacentrus_nigromanus;1375.2998
Pomacentrus_nigromarginatus;1452.3347
Pomacentrus_opisthostigma;1438.0836
Pomacentrus_pavo;1776.5308
Pomacentrus_philippinus;1559.4219
Pomacentrus_reidi;1362.8651
Pomacentrus_simsiang;1778.29
Pomacentrus_smithi;1426.1116
Pomacentrus_spilotoceps;1419.4634
Pomacentrus_sulfureus;1552.8291
Pomacentrus_trichrourus;1645.2992
Pomacentrus_trilineatus;1696.1547
Pomacentrus_tripunctatus;1511.9307
Pomacentrus_vaiuli;1663.0659
Pomacentrus_wardi;1518.1062
Pomachromis_fuscidorsalis;1425.9126
Pomachromis_richardsoni;1440.742
Pomadasys_incisus;1290.4209
Pomatomus_saltatrix;1238.8547
Pomatoschistus_minutus;1389.8855
Pomatoschistus_pictus;1381.2068
Porichthys_notatus;1214.9287
Praealticus_natalis;1239.9282
Premnas_biaculeatus;1705.7087
Priacanthus_blochii;1288.8455
Priacanthus_hamrur;1561.2979
Priolepis_ascensionis;1459.6382
Prionotus_miles;1516.5667
Prionurus_laticlavius;1472.2158
Prionurus_maculatus;1342.1986
Prionurus_microlepidotus;1433.8547
Prionurus_punctatus;1562.5278
Prionurus_scalprum;1526.238
Pristiapogon_exostigma;1366.1918
Pristiapogon_kallopterus;1422.224
Pristicon_trimaculatus;1362.5745
Prognathodes_aculeatus;1622.2958
Prognathodes_falcifer;1700.791
Prolatilus_jugularis;1184.5743
Psammoperca_waigiensis;1203.7367
Pseudanthias_bicolor;1508.977
Pseudanthias_dispar;1539.021
Pseudanthias_evansi;1566.321
Pseudanthias_hiva;1435.634
Pseudanthias_huchtii;1541.755
Pseudanthias_hypselosoma;1561.0994
Pseudanthias_ignitus;1616.5435
Pseudanthias_lori;1576.5107
Pseudanthias_mooreanus;1547.0359
Pseudanthias_olivaceus;1457.6444
Pseudanthias_pascalus;1554.7847
Pseudanthias_pictilis;1520.5298
Pseudanthias_pleurotaenia;1619.0518
Pseudanthias_regalis;1449.6554
Pseudanthias_rubrizonatus;1615.8129
Pseudanthias_squamipinnis;1628.0477
Pseudanthias_taeniatus;1515.6538
Pseudanthias_tuka;1472.3936
Pseudobalistes_flavimarginatus;1539.6057
Pseudobalistes_fuscus;1714.2839
Pseudobalistes_naufragium;1651.775
Pseudoblennius_cottoides;1481.0728
Pseudocaranx_dentex;1369.6831
Pseudocaranx_georgianus;1385.3646
Pseudocaranx_wrighti;1404.1425
Pseudocheilinops_ataenia;1679.8015
Pseudocheilinus_evanidus;1487.937
Pseudocheilinus_hexataenia;1734.187
Pseudocheilinus_ocellatus;1536.8374
Pseudocheilinus_octotaenia;1539.472
Pseudocheilinus_tetrataenia;1705.8284
Pseudochromis_ammeri;1349.1858
Pseudochromis_bitaeniatus;1344.0735
Pseudochromis_cyanotaenia;1481.4646
Pseudochromis_elongatus;1354.5947
Pseudochromis_flavivertex;1633.8226
Pseudochromis_fridmani;1612.2184
Pseudochromis_fuscus;1581.949
Pseudochromis_marshallensis;1357.887
Pseudochromis_olivaceus;1388.0768
Pseudochromis_pesi;1296.6285
Pseudochromis_springeri;1458.0336
Pseudochromis_wilsoni;1384.7571
Pseudocoris_aurantiofasciata;1394.9594
Pseudocoris_bleekeri;1465.027
Pseudocoris_yamashiroi;1529.8008
Pseudodax_moluccanus;1495.633
Pseudojuloides_atavai;1546.1427
Pseudojuloides_cerasinus;1604.8082
Pseudojuloides_elongatus;1463.1958
Pseudolabrus_biserialis;1441.5858
Pseudolabrus_fuentesi;1502.8534
Pseudolabrus_guentheri;1490.745
Pseudolabrus_luculentus;1422.8439
Pseudolabrus_miles;1494.8047
Pseudolabrus_rubicundus;1286.941
Pseudolabrus_semifasciatus;1577.5415
Pseudolabrus_sieboldi;1506.6062
Pseudopercis_semifasciata;1252.366
Pseudophycis_bachus;1188.9136
Pseudophycis_barbata;1215.9424
Pseudotolithus_senegalensis;1222.9218
Pseudupeneus_grandisquamis;1390.0328
Pseudupeneus_maculatus;1357.8862
Pseudupeneus_prayensis;1390.6198
Psilotris_boehlkei;1297.7179
Pteragogus_aurigarius;1524.1082
Pteragogus_cryptus;1435.1628
Pteragogus_enneacanthus;1447.8112
Pteragogus_flagellifer;1356.9377
Pterapogon_kauderni;1628.9885
Ptereleotris_calliura;1453.3552
Ptereleotris_evides;1474.4075
Ptereleotris_hanae;1453.1643
Ptereleotris_heteroptera;1472.175
Ptereleotris_microlepis;1558.897
Ptereleotris_monoptera;1430.4651
Ptereleotris_zebra;1465.7135
Pterocaesio_chrysozona;1276.0908
Pterocaesio_digramma;1400.5808
Pterocaesio_marri;1394.7976
Pterocaesio_pisang;1274.806
Pterocaesio_randalli;1341.0205
Pterocaesio_tessellata;1248.1667
Pterocaesio_tile;1364.137
Pterocaesio_trilineata;1304.9688
Pterogobius_zacalles;1311.8032
Pterogymnus_laniarius;1369.6279
Pterois_antennata;1842.7693
Pterois_miles;1903.3489
Pterois_radiata;1813.1248
Pterois_volitans;1801.7719
Pygoplites_diacanthus;2018.0214
Quassiremus_evionthas;1428.4861
Rachycentron_canadum;1281.7732
Rastrelliger_kanagurta;1287.8721
Remora_remora;1246.4736
Repomucenus_calcaratus;1324.2458
Rhabdamia_gracilis;1362.453
Rhabdosargus_holubi;1333.7172
Rhabdosargus_sarba;1425.4441
Rhacochilus_toxotes;1248.6348
Rhacochilus_vacca;1225.2649
Rhinecanthus_aculeatus;1630.4543
Rhinecanthus_assasi;1566.4841
Rhinecanthus_lunula;1586.8436
Rhinecanthus_rectangulus;1609.2648
Rhinecanthus_verrucosus;1567.0278
Rhinogobiops_nicholsii;1345.0718
Rhinomuraena_quaesita;1909.3905
Rhomboplites_aurorubens;1328.9846
Rhycherus_filamentosus;1524.991
Rhynchostracion_nasus;1617.1827
Ruanoho_whero;1394.167
Rypticus_bicolor;1329.6746
Rypticus_courtenayi;1238.0374
Rypticus_nigripinnis;1285.1516
Rypticus_saponaceus;1273.4138
Salarias_alboguttatus;1416.1367
Salarias_ceramensis;1333.0641
Salarias_fasciatus;1443.3511
Salarias_guttatus;1302.4773
Salarias_segmentatus;1355.6251
Salmo_salar;1261.8484
Sanopus_astrifer;1682.0009
Sanopus_reticulatus;1321.3087
Sanopus_splendidus;1482.6064
Sarda_australis;1345.3694
Sarda_orientalis;1197.1501
Sarda_sarda;1236.8318
Sardina_pilchardus;1137.1804
Sardinella_aurita;1145.3832
Sardinops_sagax;1181.8472
Sargocentron_caudimaculatum;1528.96979704923
Sargocentron_cornutum;1527.8228
Sargocentron_diadema;1513.874
Sargocentron_hormion;1382.1704
Sargocentron_ittodai;1506.0492
Sargocentron_melanospilos;1452.2161
Sargocentron_microstoma;1384.9381
Sargocentron_rubrum;1456.1259
Sargocentron_spiniferum;1500.1586
Sargocentron_suborbitale;1373.699
Sargocentron_tiere;1401.0432
Sargocentron_tiereoides;1474.4998
Sargocentron_vexillarium;1323.0901
Sargocentron_violaceum;1489.4296
Sarpa_salpa;1334.6057
Saurida_gracilis;1342.0251
Saurida_nebulosa;1316.4202
Scaevius_milii;1468.1384
Scartella_poiti;1229.0139
Scartella_springeri;1298.8455
Scarus_altipinnis;1576.374
Scarus_chameleon;1682.16
Scarus_coelestinus;1677.409
Scarus_coeruleus;1606.2966
Scarus_compressus;1519.1614
Scarus_dimidiatus;1685.9172
Scarus_falcipinnis;1490.3062
Scarus_ferrugineus;1556.5094
Scarus_festivus;1542.9243
Scarus_flavipectoralis;1587.4166
Scarus_forsteni;1622.6741
Scarus_frenatus;1668.5961
Scarus_fuscopurpureus;1565.961
Scarus_ghobban;1658.659
Scarus_globiceps;1595.6228
Scarus_guacamaia;1613.4813
Scarus_iseri;1621.9043
Scarus_koputea;1486.4928
Scarus_longipinnis;1613.9078
Scarus_niger;1644.7434
Scarus_oviceps;1586.6859
Scarus_perrico;1451.8766
Scarus_prasiognathos;1637.1008
Scarus_psittacus;1608.141
Scarus_quoyi;1707.088
Scarus_rivulatus;1602.5303
Scarus_rubroviolaceus;1611.4568
Scarus_russelii;1593.8801
Scarus_scaber;1653.8408
Scarus_schlegeli;1641.985
Scarus_spinus;1702.295
Scarus_taeniopterus;1701.8535
Scarus_tricolor;1591.823
Scarus_trispinosus;1538.759
Scarus_vetula;1728.695
Scarus_viridifucatus;1548.503
Scarus_zelindae;1550.026
Schuettea_scalaripinnis;1365.084
Schuettea_woodwardi;1291.5161
Sciaena_umbra;1368.1926
Scobinichthys_granulatus;1522.0354
Scolecenchelys_breviceps;1425.3557
Scolopsis_affinis;1302.0531
Scolopsis_aurata;1425.864
Scolopsis_bilineata;1392.6261
Scolopsis_ciliata;1297.839
Scolopsis_frenata;1407.7344
Scolopsis_ghanam;1410.0973
Scolopsis_lineata;1482.5806
Scolopsis_margaritifera;1290.1682
Scolopsis_monogramma;1476.223
Scolopsis_temporalis;1396.3364
Scolopsis_trilineata;1272.705
Scolopsis_vosmeri;1580.4792
Scolopsis_xenochrous;1406.081
Scomber_australasicus;1197.6104
Scomber_colias;1299.6279
Scomberoides_commersonnianus;1195.5172
Scomberoides_lysan;1249.6792
Scomberoides_tol;1153.4856
Scomberomorus_commerson;1175.0881
Scomberomorus_maculatus;1212.3572
Scomberomorus_queenslandicus;1163.6545
Scomberomorus_regalis;1152.4537
Scomberomorus_sierra;1223.4681
Scombrops_boops;1291.498
Scorpaena_ascensionis;1500.865
Scorpaena_canariensis;1427.1216
Scorpaena_cardinalis;1499.419
Scorpaena_guttata;1474.3204
Scorpaena_histrio;1381.1509
Scorpaena_jacksoniensis;1433.9451
Scorpaena_maderensis;1464.4937
Scorpaena_mellissii;1415.9302
Scorpaena_mystes;1437.9293
Scorpaena_notata;1490.1069
Scorpaena_papillosa;1460.6371
Scorpaena_plumieri;1432.9142
Scorpaena_porcus;1457.7532
Scorpaena_scrofa;1562.0804
Scorpaena_sumptuosa;1422.3765
Scorpaenichthys_marmoratus;1419.7644
Scorpaenodes_evides;1548.5527
Scorpaenodes_parvipinnis;1485.195
Scorpaenodes_scaber;1499.5271
Scorpaenopsis_cirrosa;1434.4806
Scorpaenopsis_diabolus;1528.919
Scorpaenopsis_neglecta;1413.715
Scorpaenopsis_oxycephala;1538.2961
Scorpaenopsis_papuensis;1360.0048
Scorpaenopsis_possi;1315.2488
Scorpis_aequipinnis;1328.3533
Scorpis_georgiana;1480.3688
Scorpis_lineolata;1334.7859
Scorpis_violacea;1584.3868
Sebastapistes_cyanostigma;1553.8519
Sebastapistes_strongia;1502.8326
Sebastes_atrovirens;1335.377
Sebastes_auriculatus;1370.8286
Sebastes_carnatus;1464.7163
Sebastes_caurinus;1462.0735
Sebastes_chrysomelas;1632.4214
Sebastes_flavidus;1284.9412
Sebastes_inermis;1199.8967
Sebastes_maliger;1495.9291
Sebastes_mystinus;1198.4102
Sebastes_oculatus;1367.0803
Sebastes_paucispinis;1197.3848
Sebastes_rastrelliger;1222.4287
Sebastes_rosaceus;1564.6512
Sebastes_serranoides;1286.123
Sebastes_serriceps;1554.4792
Sebastiscus_albofasciatus;1397.0438
Sebastiscus_marmoratus;1449.3777
Selar_boops;1158.4614
Selar_crumenophthalmus;1242.2693
Selaroides_leptolepis;1234.2114
Semicossyphus_darwini;1417.3799
Semicossyphus_pulcher;1508.4462
Seriola_dumerili;1284.03
Seriola_hippos;1306.6477
Seriola_lalandi;1199.9116
Seriola_rivoliana;1270.6775
Seriolella_brama;1200.0951
Serranocirrhitus_latus;1547.0844
Serranus_atricauda;1510.0195
Serranus_baldwini;1424.2417
Serranus_cabrilla;1566.8577
Serranus_flaviventris;1317.5854
Serranus_psittacinus;1385.6589
Serranus_scriba;1561.8694
Serranus_socorroensis;1547.9255
Serranus_tabacarius;1363.477
Serranus_tico;1547.501
Serranus_tigrinus;1456.115
Serranus_tortugarum;1598.2783
Siganus_argenteus;1255.0792
Siganus_corallinus;1652.33
Siganus_doliatus;1686.0315
Siganus_fuscescens;1428.741
Siganus_guttatus;1486.9805
Siganus_javus;1519.7616
Siganus_lineatus;1632.4128
Siganus_luridus;1401.5703
Siganus_niger;1380.5826
Siganus_puelloides;1535.9055
Siganus_puellus;1747.4598
Siganus_punctatissimus;1351.2235
Siganus_punctatus;1509.1542
Siganus_rivulatus;1470.1282
Siganus_spinus;1366.7511
Siganus_stellatus;1721.3596
Siganus_trispilos;1621.4153
Siganus_vermiculatus;1564.3296
Siganus_virgatus;1610.0696
Siganus_vulpinus;1680.8572
Signigobius_biocellatus;1568.7948
Sillaginodes_punctatus;1185.5254
Sillago_ciliata;1197.7463
Sillago_schomburgkii;1206.9617
Siphamia_cephalotes;1221.2004
Siphamia_roseigaster;1201.6409
Siphonognathus_argyrophanes;1392.3938
Siphonognathus_attenuatus;1368.8842
Siphonognathus_beddomei;1501.5544
Siphonognathus_caninis;1536.1355
Siphonognathus_radiatus;1545.6
Sparisoma_amplum;1551.4736
Sparisoma_atomarium;1514.3339
Sparisoma_aurofrenatum;1498.3326
Sparisoma_axillare;1376.9241
Sparisoma_chrysopterum;1493.867
Sparisoma_cretense;1609.5273
Sparisoma_frondosum;1517.3691
Sparisoma_radians;1378.7792
Sparisoma_rubripinne;1539.2346
Sparisoma_viride;1645.952
Sparodon_durbanensis;1218.702
Sphaeramia_nematoptera;1734.5791
Sphoeroides_annulatus;1465.622
Sphoeroides_lobatus;1288.5076
Sphoeroides_marmoratus;1522.5562
Sphoeroides_spengleri;1338.0759
Sphyraena_barracuda;1242.8145
Sphyraena_ensis;1170.503
Sphyraena_flavicauda;1232.1696
Sphyraena_helleri;1406.7244
Sphyraena_idiastes;1228.7227
Sphyraena_jello;1190.9785
Sphyraena_novaehollandiae;1201.5391
Sphyraena_obtusata;1191.7786
Sphyraena_putnamae;1298.304
Sphyraena_qenie;1176.1504
Sphyraena_viridensis;1266.3804
Spicara_maena;1245.9719
Spondyliosoma_cantharus;1318.6876
Spondyliosoma_emarginatum;1326.2065
Spratelloides_gracilis;1225.7139
Spratelloides_robustus;1175.5436
Springeratus_polyporatus;1351.638
Squamicreedia_obtusa;1256.8829
Stanulus_talboti;1360.4453
Starksia_galapagensis;1302.3367
Stegastes_acapulcoensis;1667.2505
Stegastes_adustus;1745.4585
Stegastes_albifasciatus;1348.852
Stegastes_altus;1560.1721
Stegastes_apicalis;1366.5847
Stegastes_arcifrons;1466.6364
Stegastes_aureus;1501.8909
Stegastes_beebei;1629.946
Stegastes_diencaeus;1602.7683
Stegastes_emeryi;1506.762
Stegastes_fasciolatus;1410.7375
Stegastes_flavilatus;1609.7175
Stegastes_fuscus;1317.6448
Stegastes_gascoynei;1477.7124
Stegastes_insularis;1295.0657
Stegastes_leucorus;1491.1987
Stegastes_leucostictus;1675.4509
Stegastes_nigricans;1348.8386
Stegastes_obreptus;1423.3381
Stegastes_partitus;1472.999
Stegastes_pictus;1434.2094
Stegastes_planifrons;1641.3423
Stegastes_punctatus;1430.104
Stegastes_rectifraenum;1546.9607
Stegastes_redemptus;1406.3503
Stegastes_variabilis;1622.5442
Stephanolepis_cirrhifer;1589.96
Stephanolepis_hispidus;1594.0708
Stereolepis_gigas;1207.0507
Stethojulis_albovittata;1594.6257
Stethojulis_balteata;1676.3264
Stethojulis_bandanensis;1529.8895
Stethojulis_interrupta;1502.6587
Stethojulis_marquesensis;1456.8918
Stethojulis_strigiventer;1574.3646
Stethojulis_terina;1531.966
Stethojulis_trilineata;1745.233
Stichaeus_punctatus_punctatus;1378.8042
Stygnobrotula_latebricola;1268.4509
Suezichthys_arquatus;1550.8264
Suezichthys_aylingi;1546.3289
Suezichthys_cyanolaemus;1302.2388
Suezichthys_devisi;1350.1616
Sufflamen_albicaudatum;1494.6089
Sufflamen_bursa;1575.2273
Sufflamen_chrysopterum;1489.5493
Sufflamen_fraenatum;1496.3518
Sufflamen_verres;1570.9075
Symphodus_cinereus;1213.4924
Symphodus_doderleini;1477.783
Symphodus_mediterraneus;1570.1736
Symphodus_melops;1325.4196
Symphodus_ocellatus;1588.1758
Symphodus_roissali;1481.1335
Symphodus_rostratus;1427.2346
Symphodus_tinca;1582.9404
Symphodus_trutta;1384.5236
Symphorichthys_spilurus;1708.823
Symphorus_nematophorus;1741.432
Synanceia_horrida;1433.875
Synanceia_verrucosa;1624.3014
Synchiropus_bartelsi;1388.1467
Synchiropus_morrisoni;1739.6582
Synchiropus_moyeri;1630.8342
Synchiropus_splendidus;1905.777
Synchiropus_stellatus;1721.6594
Synchirus_gilli;1392.6154
Synodus_binotatus;1417.4677
Synodus_capricornis;1309.947
Synodus_dermatogenys;1349.5884
Synodus_doaki;1437.7095
Synodus_intermedius;1410.203
Synodus_jaculum;1257.272
Synodus_lacertinus;1459.9028
Synodus_rubromarmoratus;1341.1444
Synodus_sageneus;1296.5591
Synodus_saurus;1439.466
Synodus_synodus;1321.2653
Synodus_ulae;1296.6995
Synodus_variegatus;1353.8127
Taenianotus_triacanthus;1626.3872
Taurulus_bubalis;1314.3003
Tautoga_onitis;1329.7935
Tautogolabrus_adspersus;1231.2433
Tetractenos_glaber;1672.03
Thalassoma_amblycephalum;1399.719
Thalassoma_bifasciatum;1535.6298
Thalassoma_cupido;1620.5656
Thalassoma_duperrey;1473.4661
Thalassoma_grammaticum;1623.261
Thalassoma_hardwicke;1554.99789018552
Thalassoma_hebraicum;1844.483
Thalassoma_heiseri;1501.8286
Thalassoma_jansenii;1568.199
Thalassoma_lucasanum;1550.1438
Thalassoma_lunare;1688.2036
Thalassoma_lutescens;1636.3923
Thalassoma_nigrofasciatum;1359.9941
Thalassoma_pavo;1716.6716
Thalassoma_purpureum;1732.33915640061
Thalassoma_quinquevittatum;1590.467
Thalassoma_robertsoni;1436.4893
Thalassoma_rueppellii;1643.2185
Thalassoma_septemfasciatum;1500.7737
Thalassoma_trilobatum;1648.988
Thalassoma_virens;1358.3165
Thamnaconus_analis;1423.685
Thorogobius_ephippiatus;1499.6638
Thunnus_albacares;1245.475
Thyrsites_atun;1150.5787
Thysanophrys_cirronasa;1328.2261
Tigrigobius_harveyi;1391.9694
Tigrigobius_nesiotes;1349.0605
Tigrigobius_redimiculus;1379.7555
Tigrigobius_saucrus;1414.001
Tilodon_sexfasciatus;1567.1576
Tomicodon_bidens;1161.5975
Torquigener_pleurogramma;1296.5524
Torquigener_squamicauda;1346.4277
Totoaba_macdonaldi;1287.9846
Trachichthys_australis;1347.6621
Trachinops_brauni;1401.0549
Trachinops_caudimaculatus;1250.8779
Trachinops_noarlungae;1306.1189
Trachinops_taeniatus;1492.6699
Trachinotus_anak;1369.1417
Trachinotus_baillonii;1286.667
Trachinotus_blochii;1496.062
Trachinotus_ovatus;1307.1454
Trachinotus_rhodopus;1469.0981
Trachinotus_stilbe;1231.4412
Trachinus_draco;1426.7228
Trachurus_declivis;1210.1993
Trachurus_indicus;1169.5981
Trachurus_japonicus;1194.1372
Trachurus_novaezelandiae;1337.4377
Trachurus_symmetricus;1183.7897
Trachurus_trachurus;1163.961
Trachypoma_macracanthus;1498.2234
Tragulichthys_jaculiferus;1396.6687
Trianectes_bucephalus;1247.2336
Tridentiger_trigonocephalus;1338.1603
Trimma_benjamini;1283.5979
Trimma_caesiura;1426.3348
Trimma_lantana;1505.4138
Trimma_okinawae;1461.2015
Trimma_striatum;1447.8015
Trinorfolkia_clarkei;1328.7544
Trinorfolkia_cristata;1347.844
Tripterygion_delaisi;1521.3981
Tripterygion_melanurum;1562.0186
Trisopterus_minutus;1261.0997
Tylosurus_crocodilus_crocodilus;1308.6693
Ucla_xenogrammus;1425.4314
Ulua_mentalis;1328.0833
Umbrina_galapagorum;1268.2703
Upeneichthys_lineatus;1470.2963
Upeneichthys_vlamingii;1372.0834
Upeneus_moluccensis;1314.015
Upeneus_tragula;1346.6384
Uraspis_helvola;1248.8706
Valenciennea_alleni;1303.7681
Valenciennea_helsdingenii;1481.0052
Valenciennea_immaculata;1380.2595
Valenciennea_longipinnis;1438.0471
Valenciennea_muralis;1310.2195
Valenciennea_parva;1215.1393
Valenciennea_puellaris;1575.1179
Valenciennea_randalli;1318.5557
Valenciennea_sexguttata;1345.844
Valenciennea_strigata;1480.7227
Variola_albimarginata;1548.217
Variola_louti;1549.3256
Verulux_cypselurus;1196.7548
Vincentia_conspersa;1370.6786
Vincentia_novaehollandiae;1309.9822
Vladichthys_gloverensis;1318.4049
Xanthichthys_mento;1637.108
Xenichthys_agassizii;1180.2223
Xenocys_jessiae;1288.4727
Xyrichtys_novacula;1580.7847
Xyrichtys_victori;1312.9739
Xyrichtys_wellingtoni;1275.3647
Zabidius_novemaculeatus;1235.2944
Zanclistius_elevatus;1476.8744
Zanclus_cornutus;1801.2313
Zebrasoma_desjardinii;1892.438
Zebrasoma_flavescens;1739.7549
Zebrasoma_rostratum;1592.836
Zebrasoma_scopas;1706.104
Zebrasoma_velifer;1888.4148
Zebrasoma_xanthurum;1763.966
Zeus_faber;1748.886
Zoarchias_veneficus;1351.5161
Zoramia_fragilis;1339.6852
Zoramia_leptacantha;1547.6133
Zoramia_viridiventer;1321.0486